Titel,Teaser,Datum,Link,Inhalt
FPÖ/FJ-Raml: „Freiheitliche Jugend begrüßt Vorstoß zur Rücknahme der Asyl-Lehre durch Bundesregierung“,„Begonnene Lehre kann keinen Asylgrund ersetzen“,2018-08-27T11:05:30+02:00,https://www.ots.at/presseaussendung/OTS_20180827_OTS0062/fpoefj-raml-freiheitliche-jugend-begruesst-vorstoss-zur-ruecknahme-der-asyl-lehre-durch-bundesregierung,"„Begonnene Lehre kann keinen Asylgrund ersetzen“Utl.: „Begonnene Lehre kann keinen Asylgrund ersetzen“ =Wien (OTS) - „Asylwerbern den Zugang zur Lehre nicht länger zuermöglichen, ist die folgerichtige Konsequenz der Bundesregierung, umdie Debatte rund um die Abschiebung von Asylwerbern mit negativemAsylbescheid während der Lehrzeit zu beenden“, stellte deroberösterreichische Landesobmann und geschäftsführende Bundesobmannder Freiheitlichen Jugend, Bundesrat Dr. Michael Raml, heute klar.Die freiheitliche Jugendorganisation unterstützt den Vorstoß vonVizekanzler Heinz-Christian Strache, den Erlass aus dem Jahr 2012,der es Asylwerbern ermöglicht, in bestimmten Branchen eine Lehre zubeginnen, zurückzunehmen. „Eine begonnene Lehre stellt nach geltenderRechtslage keinen Asylgrund dar. Auch bei sogenannten‚Vorzeigeflüchtlingen‘ ist der Rechtsstaat durchzusetzen, wenn keinRecht auf Schutz besteht. Eine begonnene Ausbildung ersetzt keinenAsylgrund“, betonte Raml.Als „unverantwortlich“ bezeichnete der Jurist auch das Vorgaukelnfalscher Erfolgsaussichten, wenn ohnehin im Vorhinein klar sei, dassAsylwerber aus Ländern zu uns kommen, in denen keine Verfolgungdroht. „Bei vielen Menschen ist von vornherein klar, dass keinBleiberecht besteht. Es ist unehrlich, diesen Menschen falscheHoffnungen zu machen.“ Folgerichtig ziehe die Regierung nun dieKonsequenzen, um wieder Klarheit zu schaffen. „Es gibt schließlichgenügend österreichische Jugendliche, die eine Lehrstelle suchen.Darauf haben wir auch im Zuge unserer Kampagne ‚Jugend fördern, stattZuwanderung fordern‘ aufmerksam gemacht. Wir bauen auf die eigeneJugend und wollen das Image der Lehre aufwerten“, führte dergeschäftsführende Bundesobmann der Freiheitlichen Jugend weiter aus.Ein rechtskräftig negativer Asylbescheid bedeutet nichts anderes, alsdass diese Person keinen Asylgrund aufweist. „Die Grünen sollenehrlich sagen, wenn sie unseren Rechtsstaat, der sich ganz klar andie Genfer Konvention hält, aushebeln möchten und nicht falscheGründe vorschieben. Ich halte es jedenfalls weder fürgesetzeskonform, noch gerecht, wenn der alleinige Beginn einerAusbildung das komplette rechtsstaatliche Asyl- und Fremdenrechtaußer Kraft setzen könnte. Es kann nicht sein, dass unter demDeckmantel des Asylrechtes Einwanderung von Wirtschaftsflüchtlingensalonfähig wird. Das wäre ungerecht gegenüber Asylwerbern mit einemechten Asylgrund, die damit auch länger auf den Abschluss ihresAsylverfahrens warten müssen “, ist für Raml der Vorstoß zurRücknahme der Asyl-Lehre durch die Bundesregierung einbegrüßenswerter Schritt in die richtige Richtung.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖFreiheitlicheJugendRamlAsylLehrePolitikInt. BeziehungenChannelPolitik"
"LHStv. Dr. Haimbuchner und Bgm. Dr. Rabl: Nach Ausladung von Innenminister Salvini, Einladung nach Oberösterreich und Wels","Wels (OTS) - Auf Unverständnis stößt der Beschluss des Inselrats von Mallorca, den italienischen Innenminister Salvini zur unerwünschten Person zu erklären. Die linke Podemus Bewegung hat einen derartigen Antrag...",2018-07-29T11:58:50+02:00,https://www.ots.at/presseaussendung/OTS_20180729_OTS0022/lhstv-dr-haimbuchner-und-bgm-dr-rabl-nach-ausladung-von-innenminister-salvini-einladung-nach-oberoesterreich-und-wels,"Wels (OTS) - Auf Unverständnis stößt der Beschluss des Inselrats vonMallorca, den italienischen Innenminister Salvini zur unerwünschtenPerson zu erklären. Die linke Podemus Bewegung hat einen derartigenAntrag aufgrund der restriktiven Einwanderungspolitik desInnenministers eingebracht.Rückendeckung und eine Einladung nach Oberösterreich und Wels bekommtSalvini nun von LHStv. Dr. Manfred Haimbuchner und Bürgermeister Dr.Andreas Rabl. Beide kritisieren den Beschluss des Inselrates alsunangebracht und unverhältnismäßig, da es einem demokratischlegitimierten Minister möglich sein muss, die Interessen seinesLandes zu vertreten. Salvini habe in Europa einen Nachdenkprozess inder Einwanderungspolitik bewirkt und mitgeholfen, einen ungeregeltenZuzug nach Europa zu verhindern.Haimbuchner und Rabl setzen daher einen bewußten Kontrapunkt undladen Innenminister Salvini ausdrücklich nach Oberösterreich und Welsein.Haimbuchner: Ich würde mich freuen, wenn Innenminister Salvini meineoberösterreichische Heimat besucht. Vom Mühlviertel bis zumSalzkammergut kann man Oberösterreich genießen.Rabl: Innenminister Salvini ist in Wels ausdrücklich willkommen. Obbeim traditionellen Welser Volksfest oder als Radfahrer in derRennradregion Wels, die Einladung steht.Rückfragen bei Pressesprecher Dr. Haimbuchner: Pochendorfer Franz0664/6007217153Dr. Andreas Rabl 0664/4036474OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖHaimbuchnerRablSalviniChannelPolitik"
Vizekanzler Strache begrüßt Entscheidung des Bundespräsidenten zu CETA,Wien (OTS) - Vizekanzler und FPÖ-Obmann Heinz-Christian Strache begrüßt die Entscheidung von Bundespräsident Alexander van der Bellen CETA erst nach der kommenden Entscheidung des EuGH zu unterschreiben: Der...,2018-07-11T17:49:53+02:00,https://www.ots.at/presseaussendung/OTS_20180711_OTS0171/vizekanzler-strache-begruesst-entscheidung-des-bundespraesidenten-zu-ceta,"Wien (OTS) - Vizekanzler und FPÖ-Obmann Heinz-Christian Strachebegrüßt die Entscheidung von Bundespräsident Alexander van der BellenCETA erst nach der kommenden Entscheidung des EuGH zu unterschreiben:Der Bundespräsident hat die Regierungsspitze persönlich informiert,dass er CETA geprüft hat und ein Punkt noch offen ist.Der EuGH führt gerade ein Prüfverfahren bezüglich endgültigerAbwendung von privaten Schiedsgerichten und zur Sicherung vonnationalem Recht. Dieses Urteil und die endgültige Rechtssicherheitwird es erst ab Herbst geben.„Die Entscheidung des Bundespräsidenten jetzt einmal CETA nicht zuratifizieren und das EuGH-Urteil abzuwarten findet unsere volleUnterstützung. Besonders, da es dadurch auch keine zeitlicheVerzögerung gibt, weil der Rechtsbereich erst in Kraft tritt, wennalle Länder ratifiziert haben. Das ist noch bis Jahresende offen. Dasist eine korrekte und vernünftige Vorgangsweise des HerrnBundespräsidenten, im Interesse Österreichs, die Anerkennungverdient“, erklärte Strache.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖStracheCETAAußenhandelEUWirtschaft und FinanzenKonjunkturVolkswirtschaftChannelPolitikWirtschaft"
FA-Knoll: „Angeblich überparteilicher ÖGB geht beim ÖGB-Kongress in unqualifizierten Kampfmodus“,Wien (OTS) - Beim 19. Bundeskongress des ÖGB in Wien fielen die Gewerkschafter einmal mehr durch unrühmliches Verhalten auf. Bei der Rede von Bundesministerin Mag. Beate Hartinger-Klein wurden von Kongressteilnehmern...,2018-06-13T12:42:12+02:00,https://www.ots.at/presseaussendung/OTS_20180613_OTS0160/fa-knoll-angeblich-ueberparteilicher-oegb-geht-beim-oegb-kongress-in-unqualifizierten-kampfmodus,"Wien (OTS) - Beim 19. Bundeskongress des ÖGB in Wien fielen dieGewerkschafter einmal mehr durch unrühmliches Verhalten auf. Bei derRede von Bundesministerin Mag. Beate Hartinger-Klein wurden vonKongressteilnehmern sämtliche gute Umgangsformen über Bord geworfen.„Mit unqualifizierten Zwischenrufen und respektlosen Reaktionen, dieeher an eine Stadionatmosphäre erinnerten, bestätigte der ÖGB einmalmehr sein Image als ‚roter Pfeiferlverein‘ “, bringt der am Kongressanwesende Bundesobmann der Freiheitlichen Arbeitnehmer, AK-VorstandGerhard Knoll, den Eklat auf den Punkt.Auch der Aktionismus mit gefesselten und mit Mund verklebtenDarstellern während der gesamten Rede der Bundesministerin, womitgegen die Abschaffung des Jugendvertrauensrats aufmerksam gemachtwerden sollte, sei unangebracht gewesen. „Wenn das primäreArbeitnehmeranliegen des ÖGB heutzutage offensichtlich nur der Erhaltdes Jugendvertrauensrats ist, dürfte es der Arbeitnehmerschaft wohlganz gut zu gehen“, kommentiert Bundesobmann Knoll zynisch denunangebrachten Aktionismus.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖKnollÖGBGewerkschaftenArbeit, SozialesChannelPolitik"
Freiheitliche Arbeitnehmer: Sozialministerin Hartinger-Klein sichert Solidaritätsprämienmodell für VOEST,"Wien (OTS) - Eine geplante Schichtumstellung in der voestalpine Stahl GmbH stand im April dieses Jahres plötzlich vor dem Aus. Seit Jahren wurden geförderte Schichtmodelle mit reduzierter Arbeitszeit geführt, im...",2018-06-06T14:05:38+02:00,https://www.ots.at/presseaussendung/OTS_20180606_OTS0190/freiheitliche-arbeitnehmer-sozialministerin-hartinger-klein-sichert-solidaritaetspraemienmodell-fuer-voest,"Wien (OTS) - Eine geplante Schichtumstellung in der voestalpine StahlGmbH stand im April dieses Jahres plötzlich vor dem Aus. Seit Jahrenwurden geförderte Schichtmodelle mit reduzierter Arbeitszeit geführt,im Gegenzug Arbeitslose als Ersatzkräfte in der VOEST beschäftigt.Das AMS Oberösterreich verwehrte im Frühjahr 2018 wider Erwarten derVOEST die seit Jahren dafür gewährte Förderung.VOEST-Zentralbetriebsrat Gerhard Knoll verhandelte mitSozialministerin Beate Hartinger-Klein, woraufhin sie beim AMSintervenierte und dieses die finanziellen Mittel für das sogenannte„Solidaritätsprämienmodell“ sicherstellte. „Es ist mir gelungen,dieses überraschende Verweigern einer Förderung seitens des AMS -möglicherweise aus parteipolitischen Motiven - in konstruktivenVerhandlungen mit dem Sozialministerium abzuwenden,“ freut sich derBundesobmann der Freiheitlichen Arbeitnehmer, AK-Vorstand GerhardKnoll.Knoll verweist darauf, dass es der zuständigen Ministerin einberechtigtes Anliegen ist, dass die finanziellen Mittel des AMSeffizient eingesetzt werden. „Beim konkretenSolidaritätsprämienmodell – die betroffenen Mitarbeiter sind durchkürzere Arbeitsblöcke und kleineres Beschäftigungsausmaß geringerenBelastungen ausgesetzt – hat mir Ministerin Hartinger-Kleinzugestimmt, dass hier die finanzielle Unterstützung des AMS bestenseingesetzt wird“, berichtet der FA-Bundesobmann, dass das Ministeriumnunmehr diese Förderung für die VOEST freigegeben hat. „DieFortsetzung dieser wichtigen Förderung zeigt: Es wird im System undnicht bei den Menschen gespart“, betont Knoll.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖKnollVOESTAMSFAChannelPolitikWirtschaft"
Gerhard Knoll zum neuen Bundesobmann der Freiheitlichen Arbeitnehmer (FA) gewählt,"„Das Einzige, was die FSG kann, ist Panikmache, Weltuntergangsstimmung zu verbreiten und den Arbeitnehmern Angst zu machen“",2018-05-29T10:20:40+02:00,https://www.ots.at/presseaussendung/OTS_20180529_OTS0072/gerhard-knoll-zum-neuen-bundesobmann-der-freiheitlichen-arbeitnehmer-fa-gewaehlt,"„Das Einzige, was die FSG kann, ist Panikmache, Weltuntergangsstimmung zu verbreiten und den Arbeitnehmern Angst zu machen“Utl.: „Das Einzige, was die FSG kann, ist Panikmache,Weltuntergangsstimmung zu verbreiten und den ArbeitnehmernAngst zu machen“ =Wien (OTS) - Am letzten Samstag fand der FA-Bundestag in Graz statt.Dort bestätigten die Delegierten den Wunsch des Bundesvorstandes nacheiner Verjüngung. Der 35-jährige Hörschinger VOEST-Zentralbetriebsratund AK-Vorstand Gerhard Knoll wurde zum neuen Bundesobmann gewählt.Als seine Stellvertreter wurden LAbg. AKR Angela Schütz aus Wien, derTiroler AKR Heribert Mariacher, AKR Rene Dretnik aus der Steiermark,sowie der Kärntner AKR Manfred Mischelin bestätigt.Gerhard Knoll bedankte sich bei seinem Vorgänger, Bundesrat AKR Ing.Bernhard Rösch für seine langjährige Tätigkeit an der Spitze derFreiheitlichen Arbeitnehmer. Nach elf Jahren in dieser Funktion wurdeBernhard Rösch in allen Ehren von den Delegierten mit StandingOvation als Bundesobmann verabschiedet.Deutliche Worte richtete der neugewählte Bundesobmann an denpolitischen Mitbewerber, insbesondere an die Fraktionsozialdemokratischer Gewerkschafter. „Das Einzige, was die FSG kann,ist Panikmache, Weltuntergangsstimmung zu verbreiten und denArbeitnehmern Angst zu machen. Dienen die jüngsten Inszenierungenetwa nur dazu die Funktionärsposten in den von ihnen vereinnahmtenInstitutionen zu sichern?“, fragte sich Knoll, ob dieReformverweigerung durch Eigeninteresse begründet sei.„Während die AK-Präsidentin Renate Anderl eine Mindestsicherung füralle fordert, sind wir diejenigen, die unseren Sozialstaat vorsolchen unverantwortlichen, unfinanzierbaren und leistungsfeindlichenAngriffen schützen. Wir werden uns weiterhin mit aller Kraft für dieLeistungsträger der Gesellschaft – das sind für uns alle arbeitendenMenschen – einsetzen“, brachte Knoll die Unterschiede auf den Punkt.Der neu gewählte Bundesobmann kritisierte die über Jahrzehntegewachsen Leistungsschieflage in Österreich. „Es darf nicht sein,dass jemand 38,5 oder 40 Stunden pro Woche arbeiten geht und am Endedes Tages nur unwesentlich mehr Einkommen hat, als jemand, der vomSozialstaat lebt und womöglich noch nie einen Cent in unserSozialstaat eingezahlt hat“, betonte der FA-Bundesobmann.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖKnollArbeitnehmerArbeiterkammerPersonaliaWirtschaft und FinanzenUnternehmenPersonalChannelPolitikKarriere"
HC Strache: Christian Hafenecker einstimmig zum FPÖ-Generalsekretär bestellt,"Wien (OTS) - Nationalratsabgeordneter Christian Hafenecker, MA wurde auf Vorschlag von Bundesparteiobmann Vizekanzler Heinz-Christian Strache bei den gestrigen Sitzungen der FPÖ-Gremien einstimmig zum Generalsekretär...",2018-05-15T09:21:35+02:00,https://www.ots.at/presseaussendung/OTS_20180515_OTS0036/hc-strache-christian-hafenecker-einstimmig-zum-fpoe-generalsekretaer-bestellt,"Wien (OTS) - Nationalratsabgeordneter Christian Hafenecker, MA wurdeauf Vorschlag von Bundesparteiobmann Vizekanzler Heinz-ChristianStrache bei den gestrigen Sitzungen der FPÖ-Gremien einstimmig zumGeneralsekretär bestellt. Hafenecker folgt Marlene Svazek nach, dienach dem Erfolg der FPÖ bei der Salzburger Landtagswahl vomNationalrat als Klubobfrau in den Salzburger Landtag wechselt.Hafenecker wird diese Funktion neben dem bisherigen GeneralsekretärMEP Harald Vilimsky ausüben. „Ich bedanke mich bei Marlene Svazek,die die Aufgabe als Generalsekretärin exzellent erfüllt hat.Christian Hafenecker ist ein langjähriger Mitstreiter, der bereitsseine Arbeit als Landesparteisekretär in Niederösterreichausgezeichnet gemacht hat. Er ist neben Harald Vilimsky der perfekteGeneralsekretär und wird sich insbesondere um die inhaltliche Arbeitinnerhalb der Partei kümmern“, so FPÖ-Bundesparteiobmann VizekanzlerHC Strache.„Ich bedanke mich bei HC Strache und den FPÖ-Funktionären für dasgroße Vertrauen und freue mich über meine neue Aufgabe, die ich mitvollem Einsatz ausüben werde. Mit dem Eintritt in die Bundesregierunghat sich für die FPÖ viel verändert. Die ersten Monate in derRegierung sind bereits eine Erfolgsgeschichte. Wir entlasten dieFamilien mit 1.500 Euro Familienbonus und die kleinenEinkommensbezieher durch die Senkung derArbeitslosenversicherungsbeiträge. Weiters sorgen wir mitzusätzlichen 4.000 Polizisten für mehr Sicherheit für dieösterreichische Bevölkerung. Außerdem bekämpfen wir die illegaleMigration und schieben abgelehnte bzw. kriminelle Asylwerberkonsequent ab. Daher wird es gemeinsam mit Harald Vilimsky meineAufgabe sein, diese Regierungserfolge der FPÖ weiterhin optimal andie Österreicher in den Bundesländern zu vermitteln und sichtbar zumachen“, sagte Hafenecker.Der neue Generalsekretär stammt aus Kaumberg (NÖ), war für dieFPÖ-Niederösterreich von 2010 bis 2013 im Landtag vertreten undwechselte 2013 in den Nationalrat. Seine politischen Schwerpunktesind die Bereiche Verkehr, Infrastruktur, Landesverteidigung,Petitionen und Bürgerinitiativen. Seit 2013 ist er Verkehrssprecherseiner Partei im Parlament. Hafenecker absolvierte den Masterlehrgang„Führung Politik und Management.“OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖStracheHafeneckerPersonaliaWirtschaft und FinanzenUnternehmenPersonalChannelPolitikKarriere"
1. Mai: Strache: „Wir sind die neue Arbeiterpartei!“,FPÖ steht zu ihrem Wort - die Sozialisten stehen heute am Rathausplatz und haben den großen Katzenjammer,2018-05-01T12:41:55+02:00,https://www.ots.at/presseaussendung/OTS_20180501_OTS0036/1-mai-strache-wir-sind-die-neue-arbeiterpartei,"FPÖ steht zu ihrem Wort - die Sozialisten stehen heute am Rathausplatz und haben den großen KatzenjammerUtl.: FPÖ steht zu ihrem Wort - die Sozialisten stehen heute amRathausplatz und haben den großen Katzenjammer =Linz (OTS) - Erstmals als Vizekanzler hielt FPÖ-Obmann HC Stracheseine traditionelle Rede am 1. Mai im Europazelt des LinzerUrfahranermarkts. Strache unterstrich die Leistungen der FPÖ in ihrerRegierungsarbeit und übte zeitgleich massive Kritik an der SPÖ.„Ich stehe zu meinem Wort. Wir entlasten die Familien mit 1,5Milliarden Euro und die kleinen Einkommensbezieher durch die Senkungder Arbeitslosenversicherungsbeiträge. Weiters gibt es mehr Geld fürPolizei, Bundesheer, Soziales, Pflege, Bildung und Forschung. Undtrotzdem geben wir erstmals seit 64 Jahren weniger aus, als wireinnehmen. Wir sparen 2,5 Milliarden Euro pro Jahr im System“,betonte der Vizekanzler.Die freiheitliche Handschrift sei, so Strache, auch in derAsylpolitik klar sichtbar: „Wir haben jetzt auch die Änderung desFremdenrechts in Angriff genommen. Straffällig gewordene Flüchtlingesollen nach der Strafhaft umgehend in Schubhaft gesteckt werden.Gegen straffällige Drittstaatsangehörige kann ein unbefristetesEinreiseverbot künftig ab einer unbedingten Freiheitsstrafe von mehrals drei (bisher fünf) Jahren erlassen werden. Sollte einAsylberechtigter Urlaub in seinem Heimatland machen oder sichfreiwillig dort wieder niederlassen, muss der Asylstatus aberkanntwerden. Neu ist zudem, dass das Aberkennungsverfahren deutlichschneller als bisher durchgeführt werden soll.“ Auch dieösterreichische Staatsbürgerschaft werde Flüchtlingen nicht mehrnachgeworfenAuch dem politischen Islam müsse ein klarer Riegel vorgeschobenwerden. „Man muss endlich damit aufhören, die Probleme mit dempolitischen Islam schönzureden“, sagte der Vizekanzler. Er kündigteaußerdem an, dass bei sämtlichen Missständen in Zusammenhang mitislamistischen Vereinen alle rechtlichen Möglichkeiten ausgeschöpftwerden.Kritik übte Strache an der SPÖ und ihrem Vorsitzenden Kern. „DieSozialisten stehen heute am Rathausplatz und haben den großenKatzenjammer. Dabei wurde die SPÖ zu Recht auf die Oppositionsbankgeschickt. Der kürzeste Bundeskanzler der Zweiten Republik hat diesemLand massiv geschadet, aber wir reparieren jetzt den Schaden, den dieGenossen in 13 Jahren angerichtet haben. Die SPÖ ist dieZuwanderungs- und Islampartei und lässt die Österreicher im Stich.Die FPÖ ist hingegen die neue Arbeiterpartei“, sagte der Vizekanzler.„Wir fühlen uns den Menschen verpflichtet“, sagte Strache, der sichabschließend überzeugt zeigte, dass die FPÖ mindestens zweiLegislaturperioden in einer Regierung sein werde, um die Missständeder Vergangenheit zu reparieren.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖ1.MaiChannelPolitik"
Erinnerung: 1. Mai-Kundgebung der FPÖ mit Vizekanzler Heinz-Christian Strache und Manfred Haimbuchner am Urfahraner Jahrmarkt,"Wien (OTS) - Wir erlauben uns die Damen und Herren von Presse, Hörfunk, Internet- und Fotoredaktionen auf folgenden Termin aufmerksam zu machen:",2018-04-29T11:02:00+02:00,https://www.ots.at/presseaussendung/OTS_20180429_OTS0020/erinnerung-1-mai-kundgebung-der-fpoe-mit-vizekanzler-heinz-christian-strache-und-manfred-haimbuchner-am-urfahraner-jahrmarkt,"Wien (OTS) - Wir erlauben uns die Damen und Herren von Presse,Hörfunk, Internet- und Fotoredaktionen auf folgenden Terminaufmerksam zu machen:1. Mai-Kundgebung der FPÖmit Vizekanzler und FPÖ-Bundesparteiobmann Heinz-Christian STRACHEund Landesparteiobmann LH-Stv. Dr. Manfred HAIMBUCHNERDatum: Dienstag, 1. Mai 2018Ab 9.00 Uhr Musik, Reden ab 10.30 UhrOrt: Urfahraner Jahrmarkt, Festzelt, LinzOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖ1.MaiTerminStracheHaimbuchnerChannelPolitikChronik"
AVISO: 1. Mai-Kundgebung der FPÖ mit Vizekanzler Heinz-Christian Strache und Manfred Haimbuchner am Urfahraner Jahrmarkt,"Wien (OTS) - Wir erlauben uns die Damen und Herren von Presse, Hörfunk, Internet- und Fotoredaktionen auf folgenden Termin aufmerksam zu machen:",2018-04-26T10:07:43+02:00,https://www.ots.at/presseaussendung/OTS_20180426_OTS0075/aviso-1-mai-kundgebung-der-fpoe-mit-vizekanzler-heinz-christian-strache-und-manfred-haimbuchner-am-urfahraner-jahrmarkt,"Wien (OTS) - Wir erlauben uns die Damen und Herren von Presse,Hörfunk, Internet- und Fotoredaktionen auf folgenden Terminaufmerksam zu machen:1. Mai-Kundgebung der FPÖmit Vizekanzler und FPÖ-Bundesparteiobmann Heinz-Christian STRACHEund Landesparteiobmann LH-Stv. Dr. Manfred HAIMBUCHNERDatum: Dienstag, 1. Mai 2018Ab 9.00 Uhr Musik, Reden ab 10.30 UhrOrt: Urfahraner Jahrmarkt, Festzelt, LinzOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖ1.MaiTerminStracheHaimbuchnerChannelPolitikChronik"
FPÖ-Strache: Gratulation an Marlene Svazek und ihr Team!,FPÖ auch in Salzburg nach der vierten Landtagswahl 2018 ein Gewinner,2018-04-22T18:17:46+02:00,https://www.ots.at/presseaussendung/OTS_20180422_OTS0040/fpoe-strache-gratulation-an-marlene-svazek-und-ihr-team,"FPÖ auch in Salzburg nach der vierten Landtagswahl 2018 ein GewinnerUtl.: FPÖ auch in Salzburg nach der vierten Landtagswahl 2018 einGewinner =Wien (OTS) - Nach den ersten Wahlhochrechnungen inklusive Wahlkartenerreicht die FPÖ-Salzburg seit dem letzten exzellenten Wahlergebnis2013 mit 17,1 Prozent heute rund 19 Prozent und ein Plus von fast 2Prozent. Hoch zufrieden mit diesem Abschneiden der jungenFPÖ-Spitzenkandidatin Marlene Svazek bei der Salzburger Landtagswahlzeigte sich der freiheitliche Bundesparteiobmann Vizekanzler HCStrache.„Trotz der schwierigen Ausgangssituation, mit einer komplettenNeuaufstellung der Salzburger FPÖ und nur einer damals verbliebenenLandtagsmandatarin, ist es gelungen, knapp an das bislang historischbeste Ergebnis von 1999 mit 19,5 Prozent anzuschließen. Besonderserfreulich ist, dass durch dieses hervorragende Ergebnis die Zahl derfreiheitlichen Mandatare im Bundesrat auf 16 anwachsen wird. Damitist die FPÖ heute so stark wie nie zuvor im Bundesrat vertreten“,freute sich Strache. „Seit heute haben wir 7 FPÖ-Landtagsabgeordnete,also einen Zugewinn von 6 Mandaten.“ Wenn man die Stimmen für dieFPS-Liste von Karl Schnell, welche nur rund 4,7 Prozent erreicht unddamit den Einzug in den Landtag verpasst haben dürft, hinzuzählt,dann wären die Freiheitlichen mit deutlich über 20 Prozent vor derSPÖ auf dem zweiten Platz. Es sei schade um die verlorenen Stimmen.Mit dem heute in Salzburg erreichten 16. Bundesratsmandat sei dieFPÖ-Bundesratsfraktion so stark wie nie zuvor in der FPÖ-Geschichte.„1998 hatten wir 15 Bundesräte“, erinnerte Strache. „Wir können dahermit Fug und Recht stolz auf unsere Erfolge sein, da wir als FPÖ sostark wie nie zuvor sind und uns in der Bundesregierung auf höchstemNiveau gefestigt und behauptet haben.“SPÖ und Grüne hätten heute zusammen 15 Prozent verloren. Damit seieine wahre „Kern-Schmelze“ eingetreten. Strache wertete dies alsklaren Auftrag für Landeshauptmann Haslauer, mit der jungenaufstrebenden Marlene Svazek eine Koalition zu bilden, die heuteglaubhaft und erfolgreich punkten konnte. „Ich gratuliere auchWilfried Haslauer zu seinen Stimmenzugewinnen“, erklärte Stracheweiter.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖStracheSvazekSalzburgChannelPolitik"
